chrom	start	end	GC
chr3	135950000	136000000	0.38528
chr3	136000000	136050000	0.39004
chr3	136050000	136100000	0.38384
chr3	136100000	136150000	0.39592
chr3	136150000	136200000	0.42414
chr3	136200000	136250000	0.44552
chr3	136250000	136300000	0.42108
chr3	136300000	136350000	0.4111
chr3	136350000	136400000	0.38694
chr3	136400000	136450000	0.3899
chr3	136450000	136500000	0.3846
chr3	136500000	136550000	0.3682
chr3	136550000	136600000	0.38158
chr3	136600000	136650000	0.39214
chr3	136650000	136700000	0.38242
chr3	136700000	136750000	0.42106
chr3	136750000	136800000	0.44484
chr3	136800000	136850000	0.42264
chr3	136850000	136900000	0.4141
chr3	136900000	136950000	0.37704
chr3	136950000	137000000	0.42668
chr3	137000000	137050000	0.44302
chr3	137050000	137100000	0.40578
chr3	137100000	137150000	0.39892
chr3	137150000	137200000	0.40016
chr3	137200000	137250000	0.40842
chr3	137250000	137300000	0.39082
chr3	137300000	137350000	0.38756
chr3	137350000	137400000	0.37312
chr3	137400000	137450000	0.3898
chr3	137450000	137500000	0.3882
chr3	137500000	137550000	0.39572
chr3	137550000	137600000	0.3762
chr3	137600000	137650000	0.38488
chr3	137650000	137700000	0.39478
chr3	137700000	137750000	0.38582
chr3	137750000	137800000	0.434
chr3	137800000	137850000	0.4087
chr3	137850000	137900000	0.39968
chr3	137900000	137950000	0.40216
chr3	137950000	138000000	0.39108
chr3	138000000	138050000	0.42042
chr3	138050000	138100000	0.43642
chr3	138100000	138150000	0.43754
chr3	138150000	138200000	0.4058
chr3	138200000	138250000	0.37294
chr3	138250000	138300000	0.41106
chr3	138300000	138350000	0.44868
chr3	138350000	138400000	0.47902
chr3	138400000	138450000	0.46938
chr3	138450000	138500000	0.45772
chr3	138500000	138550000	0.3935
chr3	138550000	138600000	0.40254
chr3	138600000	138650000	0.41268
chr3	138650000	138700000	0.38548
chr3	138700000	138750000	0.37834
chr3	138750000	138800000	0.42658
chr3	138800000	138850000	0.4541
chr3	138850000	138900000	0.4545
chr3	138900000	138950000	0.49766
chr3	138950000	139000000	0.44584
chr3	139000000	139050000	0.41546
chr3	139050000	139100000	0.37632
chr3	139100000	139150000	0.4408
chr3	139150000	139200000	0.41194
chr3	139200000	139250000	0.41116
chr3	139250000	139300000	0.48206
chr3	139300000	139350000	0.46436
chr3	139350000	139400000	0.38272
chr3	139400000	139450000	0.41202
chr3	139450000	139500000	0.41152
chr3	139500000	139550000	0.44752
chr3	139550000	139600000	0.42086
chr3	139600000	139650000	0.40722
chr3	139650000	139700000	0.43692
chr3	139700000	139750000	0.41872
chr3	139750000	139800000	0.43994
chr3	139800000	139850000	0.4144
chr3	139850000	139900000	0.37976
chr3	139900000	139950000	0.41888
chr3	139950000	140000000	0.43146
chr3	140000000	140050000	0.42966
chr3	140050000	140100000	0.43262
chr3	140100000	140150000	0.43778
chr3	140150000	140200000	0.39948
chr3	140200000	140250000	0.42034
chr3	140250000	140300000	0.41996
chr3	140300000	140350000	0.43474
chr3	140350000	140400000	0.41364
chr3	140400000	140450000	0.42966
chr3	140450000	140500000	0.43358
chr3	140500000	140550000	0.42292
chr3	140550000	140600000	0.42814
chr3	140600000	140650000	0.386
chr3	140650000	140700000	0.40036
chr3	140700000	140750000	0.43492
chr3	140750000	140800000	0.39386
chr3	140800000	140850000	0.40532
chr3	140850000	140900000	0.40798
chr3	140900000	140950000	0.40722
chr3	140950000	141000000	0.3637
chr3	141000000	141050000	0.39858
chr3	141050000	141100000	0.49086
chr3	141100000	141150000	0.4541
chr3	141150000	141200000	0.42546
chr3	141200000	141250000	0.45394
chr3	141250000	141300000	0.44928
chr3	141300000	141350000	0.44088
chr3	141350000	141400000	0.41292
chr3	141400000	141450000	0.4321
chr3	141450000	141500000	0.41674
chr3	141500000	141550000	0.36116
chr3	141550000	141600000	0.3585
chr3	141600000	141650000	0.42228
chr3	141650000	141700000	0.44748
chr3	141700000	141750000	0.41766
chr3	141750000	141800000	0.44984
chr3	141800000	141850000	0.43724
chr3	141850000	141900000	0.41738
chr3	141900000	141950000	0.4452
chr3	141950000	142000000	0.39656
chr3	142000000	142050000	0.4018
chr3	142050000	142100000	0.39398
chr3	142100000	142150000	0.39646
chr3	142150000	142200000	0.38456
chr3	142200000	142250000	0.40968
chr3	142250000	142300000	0.41118
chr3	142300000	142350000	0.36996
chr3	142350000	142400000	0.36488
chr3	142400000	142450000	0.37728
chr3	142450000	142500000	0.37122
chr3	142500000	142550000	0.36054
chr3	142550000	142600000	0.40446
chr3	142600000	142650000	0.39602
chr3	142650000	142700000	0.37578
chr3	142700000	142750000	0.37096
chr3	142750000	142800000	0.3544
chr3	142800000	142850000	0.38562
chr3	142850000	142900000	0.41934
chr3	142900000	142950000	0.41366
chr3	142950000	143000000	0.4204
chr3	143000000	143050000	0.3701
chr3	143050000	143100000	0.42264
chr3	143100000	143150000	0.4373
chr3	143150000	143200000	0.41352
chr3	143200000	143250000	0.41232
chr3	143250000	143300000	0.42114
chr3	143300000	143350000	0.41124
chr3	143350000	143400000	0.39242
chr3	143400000	143450000	0.3994
chr3	143450000	143500000	0.3717
chr3	143500000	143550000	0.37454
chr3	143550000	143600000	0.40246
chr3	143600000	143650000	0.37922
chr3	143650000	143700000	0.38024
chr3	143700000	143750000	0.40098
chr3	143750000	143800000	0.38966
chr3	143800000	143850000	0.399
chr3	143850000	143900000	0.39916
chr3	143900000	143950000	0.37072
chr3	143950000	144000000	0.3671
chr3	144000000	144050000	0.3716
chr3	144050000	144100000	0.36918
chr3	144100000	144150000	0.38474
chr3	144150000	144200000	0.36444
chr3	144200000	144250000	0.3739
chr3	144250000	144300000	0.34758
chr3	144300000	144350000	0.37332
chr3	144350000	144400000	0.36002
chr3	144400000	144450000	0.35556
chr3	144450000	144500000	0.35068
chr3	144500000	144550000	0.3646
chr3	144550000	144600000	0.355
chr3	144600000	144650000	0.34676
chr3	144650000	144700000	0.33512
chr3	144700000	144750000	0.3488
chr3	144750000	144800000	0.35492
chr3	144800000	144850000	0.3546
chr3	144850000	144900000	0.34566
chr3	144900000	144950000	0.36778
chr3	144950000	145000000	0.35124
chr3	145000000	145050000	0.34858
chr3	145050000	145100000	0.3582
chr3	145100000	145150000	0.33966
chr3	145150000	145200000	0.33464
chr3	145200000	145250000	0.34424
chr3	145250000	145300000	0.3549
chr3	145300000	145350000	0.34612
chr3	145350000	145400000	0.34574
chr3	145400000	145450000	0.33634
chr3	145450000	145500000	0.34564
chr3	145500000	145550000	0.3475
chr3	145550000	145600000	0.35066
chr3	145600000	145650000	0.34898
chr3	145650000	145700000	0.3501
chr3	145700000	145750000	0.3653
chr3	145750000	145800000	0.35384
chr3	145800000	145850000	0.34288
chr3	145850000	145900000	0.34768
chr3	145900000	145950000	0.3711
chr3	145950000	146000000	0.35346
chr3	146000000	146050000	0.37034
chr3	146050000	146100000	0.34162
chr3	146100000	146150000	0.3593
chr3	146150000	146200000	0.37404
chr3	146200000	146250000	0.35576
chr3	146250000	146300000	0.36596
chr3	146300000	146350000	0.38394
chr3	146350000	146400000	0.38076
chr3	146400000	146450000	0.37542
chr3	146450000	146500000	0.3828
chr3	146500000	146550000	0.37164
chr3	146550000	146600000	0.35678
chr3	146600000	146650000	0.33956
chr3	146650000	146700000	0.35832
chr3	146700000	146750000	0.35404
chr3	146750000	146800000	0.34598
chr3	146800000	146850000	0.32506
chr3	146850000	146900000	0.35466
chr3	146900000	146950000	0.36618
chr3	146950000	147000000	0.34808
chr3	147000000	147050000	0.35478
chr3	147050000	147100000	0.35044
chr3	147100000	147150000	0.35842
chr3	147150000	147200000	0.35016
chr3	147200000	147250000	0.35002
chr3	147250000	147300000	0.33432
chr3	147300000	147350000	0.35918
chr3	147350000	147400000	0.44732
chr3	147400000	147450000	0.4161
chr3	147450000	147500000	0.34908
chr3	147500000	147550000	0.34288
chr3	147550000	147600000	0.35182
chr3	147600000	147650000	0.34942
chr3	147650000	147700000	0.35714
chr3	147700000	147750000	0.37014
chr3	147750000	147800000	0.3537
chr3	147800000	147850000	0.35094
chr3	147850000	147900000	0.3857
chr3	147900000	147950000	0.36306
chr3	147950000	148000000	0.35394
chr3	148000000	148050000	0.33756
chr3	148050000	148100000	0.31984
chr3	148100000	148150000	0.356
chr3	148150000	148200000	0.36302
chr3	148200000	148250000	0.3597
chr3	148250000	148300000	0.36842
chr3	148300000	148350000	0.3573
chr3	148350000	148400000	0.34786
chr3	148400000	148450000	0.37484
chr3	148450000	148500000	0.35004
chr3	148500000	148550000	0.3562
chr3	148550000	148600000	0.37034
chr3	148600000	148650000	0.35956
chr3	148650000	148700000	0.36446
chr3	148700000	148750000	0.3693
chr3	148750000	148800000	0.37826
chr3	148800000	148850000	0.37268
chr3	148850000	148900000	0.37672
chr3	148900000	148950000	0.38568
chr3	148950000	149000000	0.41512
chr3	149000000	149050000	0.38348
chr3	149050000	149100000	0.38792
chr3	149100000	149150000	0.4095
chr3	149150000	149200000	0.37256
chr3	149200000	149250000	0.38908
chr3	149250000	149300000	0.40402
chr3	149300000	149350000	0.38182
chr3	149350000	149400000	0.40494
chr3	149400000	149450000	0.38772
chr3	149450000	149500000	0.4205
chr3	149500000	149550000	0.40818
chr3	149550000	149600000	0.40386
chr3	149600000	149650000	0.41658
chr3	149650000	149700000	0.42228
chr3	149700000	149750000	0.39498
chr3	149750000	149800000	0.39272
chr3	149800000	149850000	0.37736
chr3	149850000	149900000	0.35802
chr3	149900000	149950000	0.35838
chr3	149950000	150000000	0.38544
chr3	150000000	150050000	0.3948
chr3	150050000	150100000	0.41798
chr3	150100000	150150000	0.39642
chr3	150150000	150200000	0.37678
chr3	150200000	150250000	0.42812
chr3	150250000	150300000	0.38044
chr3	150300000	150350000	0.39392
chr3	150350000	150400000	0.38534
chr3	150400000	150450000	0.3668
chr3	150450000	150500000	0.37268
chr3	150500000	150550000	0.39954
chr3	150550000	150600000	0.38216
chr3	150600000	150650000	0.38902
chr3	150650000	150700000	0.3933
chr3	150700000	150750000	0.4356
chr3	150750000	150800000	0.44358
chr3	150800000	150850000	0.42334
chr3	150850000	150900000	0.42298
chr3	150900000	150950000	0.41522
chr3	150950000	151000000	0.39098
chr3	151000000	151050000	0.40176
chr3	151050000	151100000	0.42978
chr3	151100000	151150000	0.40008
chr3	151150000	151200000	0.38894
chr3	151200000	151250000	0.39408
chr3	151250000	151300000	0.38602
chr3	151300000	151350000	0.37952
chr3	151350000	151400000	0.3598
chr3	151400000	151450000	0.39256
chr3	151450000	151500000	0.38856
chr3	151500000	151550000	0.37896
chr3	151550000	151600000	0.37536
chr3	151600000	151650000	0.37118
chr3	151650000	151700000	0.37532
chr3	151700000	151750000	0.36722
chr3	151750000	151800000	0.3481
chr3	151800000	151850000	0.37482
chr3	151850000	151900000	0.37252
chr3	151900000	151950000	0.38362
chr3	151950000	152000000	0.36288
chr3	152000000	152050000	0.3506
chr3	152050000	152100000	0.35632
chr3	152100000	152150000	0.36656
chr3	152150000	152200000	0.3686
chr3	152200000	152250000	0.35492
chr3	152250000	152300000	0.36498
chr3	152300000	152350000	0.35024
chr3	152350000	152400000	0.36044
chr3	152400000	152450000	0.36268
chr3	152450000	152500000	0.35302
chr3	152500000	152550000	0.36542
chr3	152550000	152600000	0.3903
chr3	152600000	152650000	0.38162
chr3	152650000	152700000	0.37024
chr3	152700000	152750000	0.36178
chr3	152750000	152800000	0.36148
chr3	152800000	152850000	0.37444
chr3	152850000	152900000	0.36948
chr3	152900000	152950000	0.37498
chr3	152950000	153000000	0.38926
chr3	153000000	153050000	0.39572
chr3	153050000	153100000	0.40958
chr3	153100000	153150000	0.40646
chr3	153150000	153200000	0.40668
chr3	153200000	153250000	0.40218
chr3	153250000	153300000	0.38918
chr3	153300000	153350000	0.3758
chr3	153350000	153400000	0.3893
chr3	153400000	153450000	0.3625
chr3	153450000	153500000	0.35824
chr3	153500000	153550000	0.36156
chr3	153550000	153600000	0.37372
chr3	153600000	153650000	0.37406
chr3	153650000	153700000	0.3677
chr3	153700000	153750000	0.3552
chr3	153750000	153800000	0.38128
chr3	153800000	153850000	0.37826
chr3	153850000	153900000	0.3576
chr3	153900000	153950000	0.38062
chr3	153950000	154000000	0.38448
chr3	154000000	154050000	0.35498
chr3	154050000	154100000	0.38758
chr3	154100000	154150000	0.395
chr3	154150000	154200000	0.3757
chr3	154200000	154250000	0.39266
chr3	154250000	154300000	0.37014
chr3	154300000	154350000	0.36774
chr3	154350000	154400000	0.37394
chr3	154400000	154450000	0.35958
chr3	154450000	154500000	0.36646
chr3	154500000	154550000	0.35386
chr3	154550000	154600000	0.36018
chr3	154600000	154650000	0.36968
chr3	154650000	154700000	0.36476
chr3	154700000	154750000	0.35626
chr3	154750000	154800000	0.37514
chr3	154800000	154850000	0.36114
chr3	154850000	154900000	0.37686
chr3	154900000	154950000	0.3655
chr3	154950000	155000000	0.37998
chr3	155000000	155050000	0.38354
chr3	155050000	155100000	0.38536
chr3	155100000	155150000	0.3816
chr3	155150000	155200000	0.3732
chr3	155200000	155250000	0.39108
chr3	155250000	155300000	0.38214
chr3	155300000	155350000	0.3845
chr3	155350000	155400000	0.3938
chr3	155400000	155450000	0.39776
chr3	155450000	155500000	0.39284
chr3	155500000	155550000	0.40626
chr3	155550000	155600000	0.3829
chr3	155600000	155650000	0.39216
chr3	155650000	155700000	0.39114
chr3	155700000	155750000	0.40898
chr3	155750000	155800000	0.41044
chr3	155800000	155850000	0.4012
chr3	155850000	155900000	0.42288
chr3	155900000	155950000	0.3812
chr3	155950000	156000000	0.40596
chr3	156000000	156050000	0.4053
chr3	156050000	156100000	0.40866
chr3	156100000	156150000	0.4039
chr3	156150000	156200000	0.40124
chr3	156200000	156250000	0.41334
chr3	156250000	156300000	0.3961
chr3	156300000	156350000	0.3997
chr3	156350000	156400000	0.41338
chr3	156400000	156450000	0.40086
chr3	156450000	156500000	0.38864
chr3	156500000	156550000	0.39526
chr3	156550000	156600000	0.39314
chr3	156600000	156650000	0.41076
chr3	156650000	156700000	0.38622
chr3	156700000	156750000	0.40378
chr3	156750000	156800000	0.38738
chr3	156800000	156850000	0.40296
chr3	156850000	156900000	0.36346
chr3	156900000	156950000	0.3386
chr3	156950000	157000000	0.3674
chr3	157000000	157050000	0.36156
chr3	157050000	157100000	0.43092
chr3	157100000	157150000	0.43772
chr3	157150000	157200000	0.41426
chr3	157200000	157250000	0.39566
chr3	157250000	157300000	0.38674
chr3	157300000	157350000	0.37668
chr3	157350000	157400000	0.39216
chr3	157400000	157450000	0.39404
chr3	157450000	157500000	0.37592
chr3	157500000	157550000	0.38052
chr3	157550000	157600000	0.3814
chr3	157600000	157650000	0.41054
chr3	157650000	157700000	0.39468
chr3	157700000	157750000	0.37252
chr3	157750000	157800000	0.38992
chr3	157800000	157850000	0.37828
chr3	157850000	157900000	0.40188
chr3	157900000	157950000	0.38162
chr3	157950000	158000000	0.38028
chr3	158000000	158050000	0.37868
chr3	158050000	158100000	0.3731
chr3	158100000	158150000	0.38336
chr3	158150000	158200000	0.3521
chr3	158200000	158250000	0.34866
chr3	158250000	158300000	0.35348
chr3	158300000	158350000	0.36766
chr3	158350000	158400000	0.35702
chr3	158400000	158450000	0.34188
chr3	158450000	158500000	0.34744
chr3	158500000	158550000	0.35896
chr3	158550000	158600000	0.38966
chr3	158600000	158650000	0.39286
chr3	158650000	158700000	0.36768
chr3	158700000	158750000	0.45214
chr3	158750000	158800000	0.39976
chr3	158800000	158850000	0.40556
chr3	158850000	158900000	0.40072
chr3	158900000	158950000	0.39746
chr3	158950000	159000000	0.39658
chr3	159000000	159050000	0.37484
chr3	159050000	159100000	0.3897
chr3	159100000	159150000	0.39508
chr3	159150000	159200000	0.39656
chr3	159200000	159250000	0.39278
chr3	159250000	159300000	0.37132
chr3	159300000	159350000	0.3753
chr3	159350000	159400000	0.37974
chr3	159400000	159450000	0.39444
chr3	159450000	159500000	0.3702
chr3	159500000	159550000	0.37702
chr3	159550000	159600000	0.38108
chr3	159600000	159650000	0.39418
chr3	159650000	159700000	0.39986
chr3	159700000	159750000	0.39708
chr3	159750000	159800000	0.42904
chr3	159800000	159850000	0.40548
chr3	159850000	159900000	0.39786
chr3	159900000	159950000	0.41156
chr3	159950000	160000000	0.40444
chr3	160000000	160050000	0.44244
chr3	160050000	160100000	0.45796
chr3	160100000	160150000	0.42048
chr3	160150000	160200000	0.42684
chr3	160200000	160250000	0.40744
chr3	160250000	160300000	0.37636
chr3	160300000	160350000	0.35556
chr3	160350000	160400000	0.36844
chr3	160400000	160450000	0.3681
chr3	160450000	160500000	0.42666
chr3	160500000	160550000	0.36662
chr3	160550000	160600000	0.39176
chr3	160600000	160650000	0.38248
chr3	160650000	160700000	0.38516
chr3	160700000	160750000	0.39254
chr3	160750000	160800000	0.38412
chr3	160800000	160850000	0.37628
chr3	160850000	160900000	0.3814
chr3	160900000	160950000	0.37786
chr3	160950000	161000000	0.38516
chr3	161000000	161050000	0.3945
chr3	161050000	161100000	0.39606
chr3	161100000	161150000	0.39296
chr3	161150000	161200000	0.3833
chr3	161200000	161250000	0.36932
chr3	161250000	161300000	0.38518
chr3	161300000	161350000	0.3938
chr3	161350000	161400000	0.37568
chr3	161400000	161450000	0.3877
chr3	161450000	161500000	0.36066
chr3	161500000	161550000	0.37702
chr3	161550000	161600000	0.36714
chr3	161600000	161650000	0.36094
chr3	161650000	161700000	0.36528
chr3	161700000	161750000	0.37308
chr3	161750000	161800000	0.35618
chr3	161800000	161850000	0.37104
chr3	161850000	161900000	0.3783
chr3	161900000	161950000	0.35982
chr3	161950000	162000000	0.36778
chr3	162000000	162050000	0.35034
chr3	162050000	162100000	0.34798
chr3	162100000	162150000	0.33258
chr3	162150000	162200000	0.36074
chr3	162200000	162250000	0.35328
chr3	162250000	162300000	0.3438
chr3	162300000	162350000	0.3569
chr3	162350000	162400000	0.34552
chr3	162400000	162450000	0.35294
chr3	162450000	162500000	0.34346
chr3	162500000	162550000	0.33952
chr3	162550000	162600000	0.36306
chr3	162600000	162650000	0.3747
chr3	162650000	162700000	0.34222
chr3	162700000	162750000	0.37548
chr3	162750000	162800000	0.3343
chr3	162800000	162850000	0.35496
chr3	162850000	162900000	0.33866
chr3	162900000	162950000	0.33778
chr3	162950000	163000000	0.34126
chr3	163000000	163050000	0.34046
chr3	163050000	163100000	0.3416
chr3	163100000	163150000	0.34666
chr3	163150000	163200000	0.34632
chr3	163200000	163250000	0.34142
chr3	163250000	163300000	0.3328
chr3	163300000	163350000	0.35328
chr3	163350000	163400000	0.33714
chr3	163400000	163450000	0.34478
chr3	163450000	163500000	0.34514
chr3	163500000	163550000	0.33566
chr3	163550000	163600000	0.34774
chr3	163600000	163650000	0.33898
chr3	163650000	163700000	0.34774
chr3	163700000	163750000	0.3328
